age,ed,employ,address,income,debtinc,creddebt,othdebt,default
36,1,17,6,-0.27761212231555127,0.7334821561397196,-0.30318846685978784,0.15275160982515507,0
43,2,1,1,0.12595617620020233,-0.6271498185765505,-0.05668783016719579,-0.21253134394741563,0
43,1,15,9,-0.045898266708420093,0.5037065577604818,-0.32203351813764364,0.3197553268241718,0
33,2,1,4,-0.39153810132239075,-0.6722038574744403,-0.3126266194250857,-0.33955098773499454,0
28,0,1,6,-0.30657635426644264,0.6583920913099034,0.12039807164871207,-0.08870548879791379,1
24,2,3,1,-0.5112569267194086,-0.18712203867382748,-0.4087902632131505,-0.24865678777503372,1
44,1,9,13,-0.30271445667299046,-0.6451714341357064,-0.37635120096557534,-0.26613972576947875,0
39,1,17,4,-0.13086001376436818,-0.6361606263561286,-0.14521308737230945,-0.2901494437903702,0
42,2,21,11,1.0798448817828923,-0.062472531056332534,-0.4545874225761744,0.9431384663813364,0
38,3,6,13,0.3402914926367986,0.7304785535465267,1.4894427738339118,0.05210436631944696,0
47,2,1,18,-0.5016021827357781,2.2818392929305302,-0.23510634097520836,0.19509870228747062,1
31,0,9,9,-0.35871197177804715,0.17180847121269416,-0.14826528714162915,-0.16258601351717766,1
28,1,4,7,-0.5498759026539304,0.16429946472971244,-0.21926057212807795,-0.29271982991917156,0
42,0,8,6,0.5971076826013689,-1.3104694085278783,-0.47521671444736135,-0.3362245950120693,0
42,2,12,17,0.27657018234483755,0.003606725993905672,-0.028698567138608196,0.21644628363930488,0
45,0,2,5,-0.3741595621518559,-0.4108904318666799,-0.3999050110207216,-0.22300339432460822,0
32,1,16,5,0.6955860712343999,-0.5926083887548351,-0.28117627552752006,0.164549911309484,0
25,1,0,3,-0.5460140050604783,1.1209468906615712,-0.15542909468127705,-0.13959990951297202,1
43,3,20,1,2.317583060484318,-1.109228034783971,-0.2938908616452625,0.08089842497475284,0
33,0,3,9,-0.38960715252566464,-1.028130764767769,-0.4782708434264132,-0.3597743635855043,0
36,2,4,2,-0.1791337336825205,0.6929335211316187,-0.3632751811712296,0.2741152900465277,1
28,1,1,6,-0.37802145974530804,-0.5685795680092939,-0.23048104262777191,-0.3421008304411503,0
40,2,15,16,-0.15210045052835522,0.2754327606778405,-0.23360660149788987,0.08737875800034652,0
41,2,17,9,0.6955860712343999,-0.6556840432118808,0.100729575355096,-0.053992768549409216,0
25,1,1,0,-0.6000805713688088,-0.29374993073216665,-0.3416480653421295,-0.35364633621703645,1
38,1,12,4,-0.3876762037289385,0.005108527290501964,-0.11740887125887563,-0.244510072351756,0
39,2,9,1,0.5179387819355992,0.13876884268757494,-0.06352489705143312,0.5101354282136994,1
34,3,6,3,0.8616476677528437,3.7941531986030297,1.6890064190270515,3.2569243111117836,1
31,1,2,4,-0.561461595434287,-0.4844786953998998,-0.330441184470922,-0.36920480266926353,0
43,0,16,11,0.3866342637582249,-0.999596540132439,-0.1601418559955669,-0.2941301758473361,0
33,2,7,7,-0.3394024838107862,0.8160812274525173,-0.08369580344963204,0.011144557579179763,0
36,1,10,12,-0.3104382518598948,-1.1918271060967685,-0.43225601745430997,-0.4105383188054534,0
21,0,0,0,-0.41277853808637777,0.7740307911478203,-0.2144522903665595,-0.026847759880476735,1
25,1,6,6,-0.5324973634833955,-1.2714225748163739,-0.5000814994873447,-0.43150002512183244,1
26,1,9,4,-0.3799524085420342,1.350722489040809,0.12783823111283876,0.014782772527475575,0
39,1,19,16,-0.013072137164076451,-0.6391642289493211,-0.1910041282908859,-0.22006663969100249,0
26,3,1,7,0.22829646242668522,-0.9935893349460538,-0.3956995041254354,-0.22751958892867452,0
35,1,0,3,-0.4108475892896517,-1.166296484054631,-0.43038833280811745,-0.420921951098051,1
44,2,10,1,0.2823630287350158,1.5774944848268535,1.6588809148762858,0.41907982449373676,1
34,0,12,14,0.9079904388742701,1.101423473805819,-0.04723656945699481,1.6971666043333853,0
39,1,17,20,0.07575150748532387,-0.4619516759509549,-0.18070195179748283,-0.09835470201166667,0
24,1,7,2,-0.5981496225720827,-1.1497766697920715,-0.5059893652881979,-0.4173051047656133,0
39,1,5,2,-0.21389081202359014,-0.40638502797689086,-0.0517436488454139,-0.2867663157938,1
31,0,0,3,-0.4610522580045301,-0.4814750928067071,-0.4797032570870192,-0.25159437768274634,1
42,1,3,18,-0.563392544231013,0.35352642810084933,-0.3020273479083355,-0.23401990084682778,0
23,0,1,3,0.12595617620020233,1.6015233055723948,-0.13929450774287608,0.982124263184082,0
43,1,22,15,-0.1617551945119857,-0.499496708365863,-0.279544635751539,-0.1930397906253805,0
29,2,4,3,-0.27568117351882515,0.3820606527361794,-0.3399730527388604,0.058524867796689174,0
43,1,6,8,-0.47649984837833886,-1.0611703932928884,-0.4570680259978357,-0.397316125551151,0
28,0,3,9,-0.35485007418459497,-0.3117715462913224,-0.3489971687272192,-0.20696683425514462,1
30,1,13,8,0.056442019518062936,0.07419138693393303,-0.31428040089510595,0.21044375908564916,0
45,3,12,25,1.9835289186507041,-0.8404056026932286,-0.05876646358008964,0.298205102213501,0
31,1,11,8,-0.30078350787626434,-0.13455899329295617,-0.47341633924088855,-0.06545417086350072,0
41,1,16,17,0.3634628781975118,0.36704263977021623,-0.11329516723349041,0.5508553001463862,0
27,1,4,8,-0.5769091858080957,0.3144795943893449,-0.4615948036329932,-0.18305671835111353,0
31,2,4,6,-0.563392544231013,-0.09851576217464436,-0.36829571858346144,-0.2850765274730559,0
27,3,1,3,-0.31816204704679923,1.2395891930926806,0.21039737610510226,0.033115840986866,1
30,3,2,8,-0.24285504397448154,-0.008407684378864935,0.2823326742654713,-0.315620177194902,0
30,1,11,1,0.22057266723978086,-0.8944704493706963,-0.5244851215163896,-0.11671462021320948,0
31,1,6,1,-0.39539999891584293,1.4468377720229737,-0.01173179314577962,0.07924809903517484,1
32,2,12,1,-0.27761212231555127,1.2185639749403325,-0.19994643792564656,0.2622568401857378,1
43,1,13,23,-0.1791337336825205,-1.095711823114604,-0.4811593420527764,-0.33268717748668336,0
30,1,1,5,-0.6329067009131525,-1.3570252487223642,-0.5220410060343137,-0.4461326204692824,0
50,2,7,0,0.021684941176993173,-0.014414889565250106,-0.35140545134941514,0.15790287773394882,0
38,2,12,4,0.3132582094826333,1.305668450142919,1.3563614876524321,0.4329484061366592,1
37,1,9,18,0.05064917312788458,-1.3029604020448966,-0.35657735802915125,-0.439786127158164,0
45,1,0,18,-0.4456046676307213,2.55967253280085,0.048002200049139285,0.24169858998463575,1
38,1,21,5,0.14912756176091535,-1.1858199009103834,-0.46600999499114965,-0.3191574535877663,0
29,1,10,10,-0.3509881765911428,-0.06397433235292882,-0.24886864519661828,-0.17858893652230667,0
24,1,5,3,-0.5730472882146436,-0.5715831706024866,-0.5240164512920283,-0.30504745612604334,0
36,1,13,16,-0.1327909625610943,1.8883673532222929,0.01157704330277182,0.6277807618973724,0
35,2,8,11,0.4696650620174469,-1.0972136244112003,-0.4013024008448837,-0.23431612792857207,0
31,2,2,1,-0.3876762037289385,-1.0836974127418333,-0.5071447555676273,-0.36132050060127296,1
32,1,8,6,-0.36643576696495156,-0.8944704493706963,-0.41474534388376333,-0.3453381469410894,0
35,2,1,8,-0.5730472882146436,0.13876884268757494,-0.4379242387219711,-0.2202880161318772,1
40,2,13,11,0.5913148362111907,1.470866592768515,1.112728632690523,1.0533564001341134,1
22,1,4,2,-0.4958093363455998,0.22887692048335437,0.021767463198450358,-0.3400300318365595,1
44,1,4,15,-0.14823855293490298,-0.5235255291114043,-0.12141854862705886,-0.2649769090025005,0
41,3,14,3,-0.06713870347240701,-1.257906363147007,-0.41709244206148405,-0.40638144184062736,0
34,1,16,9,-0.2949906614860861,2.4815788653778417,0.6777530127169815,0.24518524300611305,0
34,1,1,3,-0.44753561642744744,-0.05195992198015822,-0.3318100717771065,-0.20878475074362632,1
31,1,4,10,-0.44946656522417355,-0.4769696889169181,-0.21121346821539483,-0.36265363263889666,0
30,1,0,0,-0.561461595434287,-0.7803335508293757,-0.4357431377415738,-0.3756747840564432,1
32,1,14,7,-0.38574525493221246,-0.4183994383496615,-0.330866206734519,-0.26169528697170324,0
36,1,12,6,0.32484390226298987,-0.34781477740963423,-0.054552466851822676,0.04681847238641527,0
42,1,9,12,-0.33747153501406013,-1.1918271060967685,-0.490498132128374,-0.389245038911332,0
37,0,3,18,-0.14244570654472477,-0.09701396087804806,-0.29426667432139725,-0.02130638008032703,0
25,0,0,0,-0.5479449538572043,1.09691806991603,-0.4772253067381644,-0.005085595986210921,0
28,2,7,2,-0.518980721906313,-0.3327967644436709,-0.3104948328449036,-0.32601788817658356,0
32,1,4,6,-0.35871197177804715,0.999300985637269,-0.19520176112811438,0.08896255003692936,0
41,2,3,22,-0.17334088729234215,0.08770759860329992,-0.34408446398527703,0.047420388189355664,0
25,0,2,6,-0.03238162513133738,-0.2622121035036437,0.32144277999677207,-0.2874837730477643,1
44,1,28,8,2.1244881808117086,0.27843636327103305,1.5803790289666002,1.3165589902922492,0
38,1,8,7,-0.43401897485036484,-1.1347586568261083,-0.4253055169683025,-0.41952764243273827,0
38,1,15,3,-0.08451724264294196,-1.0521595855133103,-0.3678052276541166,-0.34482562850962784,0
27,1,10,6,-0.27761212231555127,1.05186403101814,0.42056154074183066,-0.06379965415211063,0
52,1,35,15,2.6072253799932317,-0.13005358940316702,2.547617413701123,0.6051387087379124,0
31,3,0,10,-0.38381430613548634,0.5172227694298487,-0.43969604590249556,0.036626377087288525,1
35,2,4,8,-0.37609051094858204,0.4841831409047297,-0.14014727740164418,-0.09622561711582217,0
26,1,4,3,-0.6135972129458915,-0.7548029287872382,-0.39544697089904146,-0.40847466755498746,1
33,2,9,4,0.3847033149614987,-0.11203197384401126,0.06789564743815749,0.18046781925193967,0
55,1,19,2,0.3653938269942377,-0.4799732915101108,-0.08751628724812706,0.0003773242128765388,0
47,1,12,24,-0.36064292057477326,0.0937148037896851,-0.2954306461449661,-0.12121327406103162,0
27,1,10,5,-0.2486478903646599,-0.17961303219084576,-0.34701746545142,-0.10036917577902704,0
38,2,8,14,-0.2196836584137685,-1.3074658059346858,-0.45995800837973144,-0.4241265090115955,0
22,1,3,3,-0.6386995473033307,-0.3718435981551755,-0.43185872471463843,-0.34830362348294913,0
24,1,6,0,-0.6251829057262479,-0.6436696328391102,-0.42212757792494865,-0.3848021943349984,0
23,1,6,2,-0.48229269476851716,1.0954162686194338,-0.19359707460660797,-0.04501818318972721,1
25,1,4,1,-0.5228426194997651,0.3024651840165743,-0.2950586656851074,-0.2095788919211119,1
28,1,1,1,-0.5807710834015478,1.2891486358803597,-0.2546534280716422,-0.11305285341535568,0
22,1,0,1,-0.582702032198274,-0.23217607757171732,-0.4696964232787516,-0.2764886423420417,1
50,1,8,27,-0.5267045170932173,0.18081927899227193,-0.44055184202950215,-0.17288732810641586,0
31,2,6,6,0.06223486590824116,-0.4469336629849917,-0.2621915416041027,-0.06225172129701214,1
42,1,19,12,-0.2409240951777554,-0.4829768941033034,-0.4209477695495041,-0.16514699849189343,0
41,1,5,10,-0.10961957700038112,0.6118362511154172,-0.05634849887984932,0.18266333436157975,1
48,3,3,23,-0.2370621975843033,-0.5610705615263123,-0.24068128544363146,-0.26894061298870847,0
31,2,5,8,-0.5904258273851783,2.5852031548429877,-0.3605381435235292,0.13259013930698613,0
29,0,7,1,-0.23899314638102942,1.0743910504670853,0.03450750243814232,0.16276089098471658,1
35,1,9,1,-0.030450676334611265,0.4181038838544912,-0.14683841217993143,0.22035600875642047,0
39,1,9,9,-0.0787243962527636,0.018624738959868863,0.25915157835945374,-0.1714701041280196,0
26,2,6,6,-0.18492658007269874,-0.4108904318666799,-0.09450438275842181,-0.2536907227138573,0
36,1,14,11,0.09119909785913256,-0.2772301164696069,-0.1335142154392319,-0.018218383228267836,0
34,2,13,4,-0.1675480409021639,-1.2248667346218878,-0.501619210659781,-0.3695911313449665,0
40,0,16,6,3.412431028228013,0.4060894734817206,2.2659432384749034,2.435774286157706,1
32,2,7,11,-0.4900164899554215,1.924410584340605,0.006771316352104063,0.03415176953611701,0
50,1,19,31,-0.08065534504948972,0.9887883765610946,0.6274881901114064,0.06980096743042807,0
46,1,22,18,0.5044221403585165,-0.24569228924108422,-0.02729978854547081,0.21103852321408145,0
36,1,1,1,-0.5749782370113696,0.5908110329630686,-0.2950516497814636,-0.20709775627075688,0
33,2,1,3,-0.24478599277120766,0.18682648417865735,0.11170532117848327,-0.17651590859992727,0
31,2,10,6,-0.15789329691853346,-1.124246047749934,-0.4407732458683002,-0.3568483911885159,0
25,0,1,1,-0.6097353153524393,-1.2083469203593282,-0.4927931449187262,-0.43424084893213966,0
41,2,21,22,1.6224414936629243,0.6659010977928849,3.5164304986836425,0.5079519799346478,0
42,2,3,17,-0.4687760531914345,-0.8118713780578986,-0.46131425919840063,-0.33777490407798905,0
45,1,26,23,0.5256625771225037,-0.3057643411049373,0.036774828284749914,0.15309010321683447,0
28,1,11,6,-0.33167868862388183,-1.1497766697920715,-0.4882911554996174,-0.37699214957523586,0
48,0,0,27,-0.3876762037289385,0.11323822064543743,-0.12793425961106328,-0.2112640487909462,0
48,0,17,26,2.7868036180887588,2.693332848197923,4.627887566166511,5.012121645289015,1
33,2,5,11,0.05064917312788458,-0.5385435420773674,0.19275870323553804,-0.31260670551483616,0
47,1,2,24,-0.23320029999085107,0.8070704196729392,-0.40174595531334373,0.2707588879411217,0
38,1,21,11,1.6012010568989374,1.553465664081313,2.349293038468278,2.109690152887687,1
23,1,5,2,-0.2814740199090034,-0.31777875147770773,-0.3390854852461467,-0.16945164984750166,0
29,2,10,8,-0.18685752886942486,0.012617533773483694,-0.2462015373074589,-0.033725454400622856,0
33,1,0,2,-0.40119284530602123,0.6493812835303253,-0.31249403129273257,-0.002734596041705535,0
38,1,21,1,-0.05748395948877654,-0.2516994944274694,-0.386906238225225,0.012874257600954331,0
45,2,6,3,-0.31816204704679923,-0.6812146652540183,-0.3690756237266088,-0.28678148033922296,1
28,2,0,9,-0.5672544418244653,1.3777549123795427,0.1705850314805149,-0.26566176176374157,1
28,1,5,5,-0.47456889958161275,2.7729283169175285,0.056254140834873276,0.22672504870791324,1
27,0,5,8,-0.6155281617426176,-1.1993361125797504,-0.5261194143651772,-0.41909974590906884,0
39,2,1,6,-0.22933840239739897,-0.8253875897272654,-0.35442118938233774,-0.3060188395887502,0
27,1,8,2,-0.4147094868831039,-0.8479146091762103,-0.45342388310521103,-0.33146855864885544,0
30,0,5,2,-0.4900164899554215,-1.0791920088520441,-0.45536592257335384,-0.4049526377948288,0
33,1,6,3,-0.44946656522417355,-0.2952517320287629,-0.36473925810939145,-0.2526330554359112,0
27,2,6,1,-0.20037417044650757,-0.27122291128322173,-0.4908226389619895,-0.037937283760914056,1
41,1,10,7,-0.016934034757528693,-0.8058641728715132,-0.2516820651379568,-0.2698758204418214,0
32,1,7,2,-0.39153810132239075,0.9182037156210676,0.3632346444748412,-0.21883766633450494,1
30,2,6,6,-0.3625738693714994,0.6253524627847842,-0.27175677308143215,0.014170568451742947,1
28,2,7,2,-0.17334088729234215,-1.3254874214938415,-0.427573569953383,-0.4403181175572099,1
32,1,9,7,-0.43015707725691266,1.2425927956858738,-0.33784928433427125,0.12179486521286437,0
30,1,10,11,-0.1965122728530553,-0.021923896048231833,-0.2929817125516576,-0.03289409024065425,0
47,0,8,23,-0.22161460721049447,1.1284558971445529,0.12371741947265094,0.16463686622426427,1
42,1,26,10,0.24567500159722003,1.4618557849889366,1.0578937480582626,0.5600326238133375,0
34,1,2,8,-0.3220239446402514,0.8701460741299849,-0.02727907492518915,0.022513810437622992,0
26,0,1,7,-0.46491415559798227,-0.9169974688196412,-0.4559245712706369,-0.36259047439539543,0
25,2,5,4,-0.6135972129458915,-0.9094884623366597,-0.38901106827553394,-0.43488937879075423,0
29,1,1,1,-0.5691853906211913,-1.0251271621745766,-0.5098154696705645,-0.3886406086453043,0
33,2,11,9,-0.34326438140423843,0.6088326485222246,-0.07106434694649244,-0.05829907173157023,0
35,1,15,11,0.08926814906240645,-0.4964931057726704,0.22520126688413797,-0.2870889677800044,0
46,1,27,15,0.5797291434308343,2.0896087269662003,0.3703439035274286,1.8236185007895056,0
44,0,1,6,0.2978106191088246,-0.25620489831725857,0.13794007113076628,0.0019697310937822864,1
46,1,6,18,0.06223486590824116,-0.957546103827742,-0.27664597356354803,-0.30512490619753857,0
33,3,9,0,0.2746392335481114,-0.7247669028553116,0.2416416908845534,-0.33621945375592877,0
45,3,7,0,2.0279407409754038,0.5532660005481604,2.4948704842659635,1.231002357489852,1
35,1,16,12,-0.44946656522417355,1.6886277807749819,-0.22826194374906864,0.15154831970731575,0
29,1,6,2,-0.21582176082031626,1.0023045882304615,0.21167081174742716,0.0894107408411401,0
30,1,6,0,-0.5267045170932173,-0.3418075722232489,-0.3763823827595478,-0.30333891734172785,0
38,1,18,19,-0.0632768058789549,-0.8313947949136508,-0.33122401782035205,-0.26205209014785624,0
34,0,2,14,-0.5788401346048219,-0.4904859005862851,-0.37059762281231345,-0.3614468113277643,0
36,3,12,11,0.09892289304603691,1.777234057274165,0.24351534985765827,0.8609601443481172,0
40,1,7,1,-0.48615459236196934,-0.4934895031794777,-0.34010397041796503,-0.3284274264347025,0
26,1,4,0,-0.03431257392806351,0.352024626804253,-0.1747493211249678,0.19983905277900865,0
52,3,20,11,1.3694872012918062,-0.4964931057726704,0.6344129656173868,0.17939155416396588,0
39,3,5,12,-0.48036174597179104,-0.6917272743301925,-0.32410875168686704,-0.37586875198559055,0
27,2,8,7,-0.4726379507848867,0.27843636327103305,-0.3637328198533536,-0.1394610063092558,0
